sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_04,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,2,2,2,16,44,44,2.75,0,0,0.468,0.677,0.677,1.446581,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_05,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,15,50,50,3.333333,0,0,0.454,0.848,0.848,1.867841,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_06,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,11,46,46,4.181818,0,0,0.386,0.609,0.609,1.57772,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_07,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,9,43,43,4.777778,0,0,0.313,0.655,0.655,2.092652,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
